G5K v1.3.0 B84,gemtestpc1,UI Freeze,11/2/2017 12:35,CR IL96-8218,11/2/2017 12:35
G5K v1.3.0 B84,gemtestpc2,UI Freeze,11/6/2017 12:36,CR IL96-8218,11/2/2017 12:35
G5K v1.3.0 B84,gemtestpc1,UI Freeze,11/14/2017 12:35,CR IL96-8218,11/2/2017 12:35
G5K v1.3.0 B84,gemtestpc1,UI Freeze,11/14/2017 12:36,CR IL96-8218,11/2/2017 12:35
