A.3.2.99.0.32.0.0.20,GEM150 ( 192.168.237.150),3206 Error,12/13/2017 13:42,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Wed Dec 13 16:46
A.3.2.99.0.32.0.0.20,GEM150 ( 192.168.237.150),3206 Error,12/13/2017 18:04,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Wed Dec 13 17:23
A.3.2.99.0.32.0.0.20,GEM169 ( 192.168.237.169),3009 Error,12/13/2017 18:09,3009 Error is shown in UI.log at  caused by 'SocketTimeoutException'. This error is related to CR 8697,Tue Dec 12 10:14
A.3.2.99.0.32.0.0.20,GEM179(192.168.237.179),3206 Error,12/13/2017 22:03,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Tue Dec 12 15:50
A.3.2.99.0.32.0.0.20,GEM179(192.168.237.179),3206 Error,12/13/2017 22:39,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Wed Dec 13 22:01
A.3.2.99.0.32.0.0.20,GEM150 ( 192.168.237.150),3206 Error,12/13/2017 23:03,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Wed Dec 13 23:00
A.3.2.99.0.32.0.0.20,GEM179(192.168.237.179),3206 Error,12/13/2017 23:16,3206 Error is shown in UI.log at  caused by 'java.awt.IllegalComponentStateException: component must be showing on the screen to determine its location'. This error is related to Automation Error,Wed Dec 13 23:14
A.3.2.99.0.32.0.0.20,GEM169 (192.168.237.169),Freeze, 2017-12-13 20:00:00-05,See 192.168.237.169_131217_1513213261216.png capture for details.This error is related with CR 17702,Tue Dec 12 10:14
