A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 03:42:38,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 05:00:00-04,See 192.168.3.83_041017_1507107661558.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 05:00:00-04,See 192.168.226.102_041017_1507107661459.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 05:05:09,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 05:42:41,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 06:00:00-04,See 192.168.226.102_041017_1507111261421.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 06:00:00-04,See 192.168.3.83_041017_1507111261825.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 07:00:00-04,See 192.168.3.83_041017_1507114861758.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 07:00:00-04,See 192.168.226.102_041017_1507114861427.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 08:00:00-04,See 192.168.3.83_041017_1507118461662.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 08:00:00-04,See 192.168.226.102_041017_1507118462400.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 09:00:00-04,See 192.168.3.83_041017_1507122061627.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 09:00:00-04,See 192.168.226.102_041017_1507122061349.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 06:05:10,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 09:42:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 10:00:00-04,See 192.168.226.102_041017_1507125661469.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 10:00:00-04,See 192.168.3.83_041017_1507125661738.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 09:42:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 09:42:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 11:00:00-04,See 192.168.3.83_041017_1507129261672.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 11:00:00-04,See 192.168.226.102_041017_1507129261386.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 09:42:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 09:42:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 12:00:00-04,See 192.168.226.102_041017_1507132861386.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 12:00:00-04,See 192.168.3.83_041017_1507132861612.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 13:00:00-04,See 192.168.3.83_041017_1507136461598.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 13:00:00-04,See 192.168.226.102_041017_1507136461418.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 14:00:00-04,See 192.168.3.83_041017_1507140061630.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 14:00:00-04,See 192.168.226.102_041017_1507140061437.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 00:41:51,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 15:00:00-04,See 192.168.226.102_041017_1507143661376.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 15:00:00-04,See 192.168.3.83_041017_1507143661746.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 15:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 15:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 16:00:00-04,See 192.168.3.83_041017_1507147261531.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 16:00:00-04,See 192.168.226.102_041017_1507147261357.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 17:00:00-04,See 192.168.226.102_041017_1507150861509.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 17:00:00-04,See 192.168.3.83_041017_1507150861588.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 18:00:00-04,See 192.168.226.102_041017_1507154462338.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 18:00:00-04,See 192.168.3.83_041017_1507154461610.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 19:00:00-04,See 192.168.226.102_041017_1507158061456.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 19:00:00-04,See 192.168.3.83_041017_1507158061487.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 20:00:00-04,See 192.168.226.102_041017_1507161661380.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 20:00:00-04,See 192.168.3.83_041017_1507161661481.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 21:00:00-04,See 192.168.226.102_041017_1507165261414.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 21:00:00-04,See 192.168.3.83_041017_1507165261571.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 22:00:00-04,See 192.168.226.102_041017_1507168861418.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 22:00:00-04,See 192.168.3.83_041017_1507168861632.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,GEM153 (192.168.207.153),Freeze, 2017-10-04 22:00:00-04,See 192.168.207.153_041017_1507168861105.png capture for details.This error is related with CR 17702,Mon Oct  2
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,GEM153 ( 192.168.207.153),3206 Error,2017-10-04 22:04:47,Unknown error or wrong error pattern.,Mon Oct  2
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,GEM153 ( 192.168.207.153),3206 Error,2017-10-04 22:04:47,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 (192.168.3.83),Freeze, 2017-10-04 23:00:00-04,See 192.168.3.83_041017_1507172461651.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 (192.168.226.102),Freeze, 2017-10-04 23:00:00-04,See 192.168.226.102_041017_1507172461375.png capture for details.This error is related with CR 17702,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.6,gwp102 ( 192.168.226.102),3206 Error,2017-10-04 16:04:36,Unknown error or wrong error pattern.,Wed Oct  4
A.3.2.99.0.32.0.0.5,gwp383 ( 192.168.3.83),3206 Error,2017-10-04 12:05:14,Unknown error or wrong error pattern.,Wed Oct  4
