A.3.2.99.0.32.0.0.18,GEM115(192.168.237.172),Freeze, 2017-11-20 13:00:00-05,See 127.0.0.1_201117_1511200861889.png capture for details.This error is related with CR 17702,Thu Nov 16 15:16
A.3.2.99.0.32.0.0.18,gemtestpc22 (192.168.237.171),Freeze, 2017-11-20 13:00:00-05,See 192.168.237.171_201117_1511200861201.png capture for details.This error is related with CR 17702,Sat Nov 18 04:39
A.3.2.99.0.32.0.0.18,gwp398(192.168.237.170),Freeze, 2017-11-20 13:00:00-05,See 127.0.0.1_201117_1511200861526.png capture for details.This error is related with CR 17702,Thu Nov 16 15:08
A.3.2.99.0.32.0.0.17,GEM156(192.168.237.181),Freeze, 2017-11-20 15:00:00-05,See 127.0.0.1_201117_1511208061300.png capture for details.This error is related with CR 17702,Thu Nov 16 17:05
A.3.2.99.0.32.0.0.18,GEM154 (192.168.237.179),Freeze, 2017-11-20 15:00:00-05,See 192.168.237.179_201117_1511208061133.png capture for details.This error is related with CR 17702,Thu Nov 16 15:46
A.3.2.99.0.32.0.0.18,GEM152 (192.168.237.177),Freeze, 2017-11-20 15:00:00-05,See 192.168.237.177_201117_1511208061942.png capture for details.This error is related with CR 17702,Sat Nov 18 15:01
