A.3.1.99.0.31.0.0.24,GEM176 ( 192.168.237.176),3206 Error,11/30/2017 16:38,Unknown error or wrong error pattern.,Thu Nov 30 17:13
A.3.1.99.0.31.0.0.24,GEM176 ( 192.168.237.176),3206 Error,11/30/2017 18:30,Unknown error or wrong error pattern.,Thu Nov 30 18:28
A.3.1.99.0.31.0.0.24,GEM176 ( 192.168.237.176),3206 Error,11/30/2017 19:45,Unknown error or wrong error pattern.,Thu Nov 30 20:57
A.3.1.99.0.31.0.0.24,GEM175(192.168.237.175),3206 Error,11/30/2017 22:04,Unknown error or wrong error pattern.,Thu Nov 30 22:02
A.3.1.99.0.31.0.0.24,GEM176 ( 192.168.237.176),3206 Error,11/30/2017 19:45,Unknown error or wrong error pattern.,Thu Nov 30 21:35
A.3.1.99.0.31.0.0.24,GEM176 ( 192.168.237.176),3206 Error,11/30/2017 23:41,Unknown error or wrong error pattern.,Thu Nov 30 23:01
A.3.1.99.0.31.0.0.24,GEM175(192.168.237.175),3206 Error,11/30/2017 22:04,Unknown error or wrong error pattern.,Thu Nov 30 23:17
